agent,stay_id,start_timestamp,stop_timestamp,latitude,longitude,points_count,followed_by_dropout,preceded_by_dropout,matched_lat,matched_lon,matched_dist,matched_label,agent_bucket,matched_x,matched_y,x_bin,y_bin,bin_id
722839,24,2024-10-22 00:56:10+00:00,2024-10-22 01:49:00+00:00,35.661688,139.672539,318,False,False,35.661683683752905,139.67253194094826,0.7985043548568433,poi,722,15548275.1334736,4254168.8694766,1590,2374,1590_2374
722839,25,2024-10-22 01:55:50+00:00,2024-10-22 02:49:20+00:00,35.680924,139.73396,322,False,False,35.68091410751579,139.73395896176712,1.1013559241349706,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,26,2024-10-22 03:02:10+00:00,2024-10-22 03:10:00+00:00,35.68449,139.729982,48,False,False,35.684498,139.729965,1.7760873070706118,train,722,15554668.552361937,4257295.175448108,1806,2478,1806_2478
722839,27,2024-10-22 03:20:40+00:00,2024-10-22 04:06:00+00:00,35.691279,139.714592,273,False,False,35.691287707599976,139.71458503293903,1.1534620635655417,poi,722,15552956.462260293,4258225.759602435,1749,2509,1749_2509
722839,28,2024-10-22 04:13:50+00:00,2024-10-22 05:15:20+00:00,35.693242,139.72096,331,False,False,35.69324694600554,139.72094913460202,1.125931374555673,poi,722,15553664.910816774,4258494.303745028,1772,2518,1772_2518
722839,29,2024-10-22 05:16:30+00:00,2024-10-22 05:26:00+00:00,35.692394,139.722757,58,False,False,35.692387,139.722794,3.437035880133218,train,722,15553870.28029346,4258376.43393728,1779,2514,1779_2514
722839,30,2024-10-22 05:37:50+00:00,2024-10-22 06:30:30+00:00,35.668196,139.706796,317,False,False,35.66818394683377,139.70679660162764,1.3381327335996707,poi,722,15552089.458052633,4255059.526656537,1719,2404,1719_2404
722839,31,2024-10-22 06:34:50+00:00,2024-10-23 02:48:00+00:00,35.67098,139.708241,6187,False,False,35.67098083409308,139.70824313000713,0.21385077579712405,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,32,2024-10-23 03:03:40+00:00,2024-10-23 03:11:00+00:00,35.67983,139.714872,45,False,False,35.679825,139.71489,1.7209272818249999,train,722,15552990.411038231,4256654.749142103,1750,2457,1750_2457
722839,33,2024-10-23 03:22:40+00:00,2024-10-23 05:50:00+00:00,35.656921,139.743154,658,False,False,35.656926104939814,139.74315798879766,0.6716114470503906,poi,722,15556137.189156935,4253517.038471457,1856,2352,1856_2352
722839,34,2024-10-23 05:59:00+00:00,2024-10-23 06:05:00+00:00,35.66295,139.745029,37,False,False,35.66296,139.745056,2.6840850175677633,train,722,15556348.4747975,4254343.742866572,1863,2380,1863_2380
722839,35,2024-10-23 06:17:50+00:00,2024-10-23 08:50:10+00:00,35.675421,139.747893,915,False,False,35.6754243813284,139.74788951854856,0.489872282226341,poi,722,15556663.900639478,4256051.686499597,1874,2437,1874_2437
722839,36,2024-10-23 08:56:00+00:00,2024-10-23 09:03:00+00:00,35.673759,139.743519,43,False,False,35.673729,139.743515,3.3474244154645962,train,722,15556176.93146219,4255819.359599338,1857,2429,1857_2429
722839,37,2024-10-23 09:17:10+00:00,2024-10-23 22:09:00+00:00,35.670981,139.708242,4419,True,False,35.67098083409308,139.70824313000713,0.10392591450020641,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,38,2024-10-23 22:31:50+00:00,2024-10-23 22:35:00+00:00,35.6685,139.705363,20,False,True,35.668488,139.705383,2.247075483971857,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,39,2024-10-23 22:46:40+00:00,2024-10-23 23:43:40+00:00,35.688458,139.712417,343,False,False,35.688461206062335,139.7124228623963,0.6386974960977997,poi,722,15552715.77053647,4257838.355160563,1740,2496,1740_2496
722839,40,2024-10-23 23:44:50+00:00,2024-10-23 23:51:00+00:00,35.688555,139.710764,14,False,False,35.688572,139.710724,4.081581789568819,train,722,15552526.654039584,4257853.540481481,1734,2497,1734_2497
722839,41,2024-10-24 00:03:50+00:00,2024-10-24 00:43:00+00:00,35.680913,139.733957,236,True,False,35.68091410751579,139.73395896176712,0.21590746034066227,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,42,2024-10-24 01:28:10+00:00,2024-10-24 01:32:00+00:00,35.676453,139.737431,24,False,True,35.676445,139.737442,1.3336847061689134,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,43,2024-10-24 01:43:10+00:00,2024-10-24 02:26:50+00:00,35.666696,139.719932,262,False,False,35.66669178626109,139.71993103531904,0.47550354303594183,poi,722,15553551.576523015,4254855.0664377585,1769,2397,1769_2397
722839,44,2024-10-24 02:36:30+00:00,2024-10-24 03:26:10+00:00,35.672345,139.713588,299,False,False,35.67235097121187,139.71358971204384,0.68025491970738,poi,722,15552845.663645064,4255630.524800171,1745,2423,1745_2423
722839,45,2024-10-24 03:45:20+00:00,2024-10-24 04:54:30+00:00,35.661255,139.722682,394,False,False,35.661256628566335,139.72268309950022,0.2062568653114999,poi,722,15553857.934906296,4254110.357495904,1779,2372,1779_2372
722839,46,2024-10-24 05:04:10+00:00,2024-10-24 05:11:00+00:00,35.666673,139.726323,42,False,False,35.666683,139.726349,2.601836068370393,train,722,15554266.02108323,4254853.862529809,1793,2397,1793_2397
722839,47,2024-10-24 05:17:20+00:00,2024-10-24 06:11:30+00:00,35.668211,139.69134,326,False,False,35.66820461460556,139.6913430587598,0.7605087298609383,poi,722,15550369.177529633,4255062.358642088,1661,2404,1661_2404
722839,48,2024-10-24 06:28:00+00:00,2024-10-24 07:26:10+00:00,35.679394,139.693784,350,False,False,35.67939596834769,139.69377295612298,1.0231138102359931,poi,722,15550639.672466783,4256595.953000054,1670,2455,1670_2455
722839,49,2024-10-24 07:40:50+00:00,2024-10-24 07:49:00+00:00,35.669114,139.690289,50,False,False,35.66909,139.690277,2.87533093486333,train,722,15550250.504411336,4255183.678584046,1657,2408,1657_2408
722839,50,2024-10-24 07:56:20+00:00,2024-10-26 00:18:10+00:00,35.67098,139.708247,13800,False,False,35.67098083409308,139.70824313000713,0.3623084767233061,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,51,2024-10-26 00:31:20+00:00,2024-10-26 00:37:00+00:00,35.670432,139.717801,35,False,False,35.670414,139.717804,2.015065445633858,train,722,15553314.796034401,4255365.102207101,1761,2414,1761_2414
722839,52,2024-10-26 00:53:00+00:00,2024-10-26 01:44:30+00:00,35.680922,139.733958,310,False,False,35.68091410751579,139.73395896176712,0.8798033620566574,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,53,2024-10-26 01:57:30+00:00,2024-10-26 02:05:00+00:00,35.676435,139.73744,46,False,False,35.676445,139.737442,1.123937668948315,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,54,2024-10-26 02:24:30+00:00,2024-10-26 03:00:00+00:00,35.660564,139.728442,214,False,False,35.660559526928495,139.72844504167637,0.5674648319306909,poi,722,15554499.351375327,4254014.846396314,1801,2369,1801_2369
722839,55,2024-10-26 03:12:30+00:00,2024-10-26 03:21:00+00:00,35.66668,139.726337,52,False,False,35.666683,139.726349,1.1360741907984728,train,722,15554266.02108323,4254853.862529809,1793,2397,1793_2397
722839,56,2024-10-26 03:41:30+00:00,2024-10-26 04:28:40+00:00,35.679399,139.693774,284,False,False,35.67939596834769,139.69377295612298,0.3493136582093042,poi,722,15550639.672466783,4256595.953000054,1670,2455,1670_2455
722839,57,2024-10-26 04:43:10+00:00,2024-10-26 04:52:00+00:00,35.669095,139.690292,54,False,False,35.66909,139.690277,1.4666887912671183,train,722,15550250.504411336,4255183.678584046,1657,2408,1657_2408
722839,58,2024-10-26 05:00:40+00:00,2024-10-26 23:40:00+00:00,35.670979,139.708244,6094,True,False,35.67098083409308,139.70824313000713,0.21815935198349917,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,59,2024-10-27 00:56:10+00:00,2024-10-27 03:18:10+00:00,35.671208,139.681798,853,False,True,35.67120559078417,139.68179185620878,0.6169951881324873,poi,722,15549305.942525188,4255473.572880195,1625,2418,1625_2418
722839,60,2024-10-27 03:22:10+00:00,2024-10-27 03:30:00+00:00,35.669019,139.679763,48,False,False,35.669006,139.679764,1.4449023578684024,train,722,15549080.202604625,4255172.168425488,1618,2407,1618_2407
722839,61,2024-10-27 04:02:50+00:00,2024-10-27 06:07:30+00:00,35.655532,139.737867,632,False,False,35.655535281359455,139.737870118497,0.460646437457462,poi,722,15555548.546127684,4253326.490491223,1836,2346,1836_2346
722839,62,2024-10-27 06:14:00+00:00,2024-10-27 06:22:00+00:00,35.65503,139.743854,37,False,False,35.655018,139.743881,2.783324615478984,train,722,15556217.674395816,4253255.621876253,1859,2344,1859_2344
722839,63,2024-10-27 06:46:10+00:00,2024-10-27 21:55:30+00:00,35.670981,139.708243,4861,False,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,64,2024-10-27 21:59:20+00:00,2024-10-27 22:49:00+00:00,35.668195,139.706793,299,False,False,35.66818394683377,139.70679660162764,1.2687000097322645,poi,722,15552089.458052633,4255059.526656537,1719,2404,1719_2404
722839,65,2024-10-27 22:50:00+00:00,2024-10-27 22:57:00+00:00,35.668459,139.705362,43,False,False,35.668488,139.705383,3.736545651373877,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,66,2024-10-27 22:59:20+00:00,2024-10-28 00:06:50+00:00,35.668211,139.691341,406,False,False,35.66820461460556,139.6913430587598,0.7324219388661798,poi,722,15550369.177529633,4255062.358642088,1661,2404,1661_2404
722839,67,2024-10-28 00:08:10+00:00,2024-10-28 00:14:00+00:00,35.669078,139.690296,36,False,False,35.66909,139.690277,2.1748083281253496,train,722,15550250.504411336,4255183.678584046,1657,2408,1657_2408
722839,68,2024-10-28 00:40:30+00:00,2024-10-28 01:40:20+00:00,35.655713,139.730458,360,False,False,35.65569845212623,139.7304651424756,1.7384729362243614,poi,722,15554724.227967644,4253348.845318619,1808,2347,1808_2347
722839,69,2024-10-28 01:47:50+00:00,2024-10-28 02:42:00+00:00,35.660559,139.728445,326,True,False,35.660559526928495,139.72844504167637,0.05857194713676342,poi,722,15554499.351375327,4254014.846396314,1801,2369,1801_2369
722839,70,2024-10-28 03:19:10+00:00,2024-10-28 03:58:40+00:00,35.672354,139.713588,238,True,True,35.67235097121187,139.71358971204384,0.3699903093728744,poi,722,15552845.663645064,4255630.524800171,1745,2423,1745_2423
722839,71,2024-10-28 04:19:50+00:00,2024-10-29 22:52:30+00:00,35.670982,139.708242,13183,False,True,35.67098083409308,139.70824313000713,0.16488893937730922,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,72,2024-10-29 23:08:30+00:00,2024-10-30 00:00:40+00:00,35.680173,139.71378,314,False,False,35.68016588124958,139.71377891861962,0.7957051355528968,poi,722,15552866.726024736,4256701.465040464,1746,2458,1746_2458
722839,73,2024-10-30 00:16:00+00:00,2024-11-01 00:23:40+00:00,35.670982,139.708244,16706,False,False,35.67098083409308,139.70824313000713,0.15141900778114878,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,74,2024-11-01 00:34:30+00:00,2024-11-01 00:40:00+00:00,35.665153,139.712556,34,False,False,35.665134,139.712555,2.109555867789591,train,722,15552730.480027229,4254641.618071959,1741,2390,1741_2390
722839,75,2024-11-01 00:58:40+00:00,2024-11-01 01:42:00+00:00,35.680935,139.733932,90,False,False,35.68091410751579,139.73395896176712,3.365304207388563,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,76,2024-11-01 01:54:20+00:00,2024-11-01 02:01:00+00:00,35.676457,139.737443,41,False,False,35.676445,139.737442,1.3341912965700575,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,77,2024-11-01 02:19:10+00:00,2024-11-01 02:57:50+00:00,35.661278,139.722719,233,False,False,35.661256628566335,139.72268309950022,4.022705466722628,poi,722,15553857.934906296,4254110.357495904,1779,2372,1779_2372
722839,78,2024-11-01 03:13:40+00:00,2024-11-01 03:23:00+00:00,35.672702,139.72407,57,False,False,35.672741,139.72406,4.4198188293683485,train,722,15554011.210768804,4255683.971108885,1784,2425,1784_2425
722839,79,2024-11-01 03:40:00+00:00,2024-11-01 04:28:40+00:00,35.691488,139.680382,293,False,False,35.69148409295518,139.6803741435145,0.8326464529109009,poi,722,15549148.123469971,4258252.676976996,1620,2510,1620_2510
722839,80,2024-11-01 04:36:00+00:00,2024-11-01 04:44:00+00:00,35.689949,139.684771,49,False,False,35.6899764,139.6848669,9.195313465867633,bus,722,15549648.254834194,4258046.02815453,1637,2503,1637_2503
722839,81,2024-11-01 05:09:10+00:00,2024-11-02 01:43:20+00:00,35.670981,139.708243,7085,False,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,82,2024-11-02 01:47:20+00:00,2024-11-02 01:54:00+00:00,35.668461,139.70543,41,False,False,35.668488,139.705383,5.202879981920732,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,83,2024-11-02 01:59:30+00:00,2024-11-02 02:04:00+00:00,35.690667,139.706355,28,False,False,35.690674,139.70639,3.2610687433504806,train,722,15552044.195366489,4258141.6427728785,1718,2506,1718_2506
722839,84,2024-11-02 02:11:30+00:00,2024-11-02 04:52:00+00:00,35.69224,139.733786,952,False,False,35.692243072473104,139.7337851114592,0.3501758540011166,poi,722,15555093.805224352,4258356.706415957,1821,2514,1821_2514
722839,85,2024-11-02 04:55:20+00:00,2024-11-02 05:05:00+00:00,35.691296,139.736736,59,False,False,35.691277,139.736755,2.719959816598002,train,722,15555424.411704425,4258224.29197719,1832,2509,1832_2509
722839,86,2024-11-02 05:20:10+00:00,2024-11-02 06:17:10+00:00,35.670981,139.708243,343,False,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,87,2024-11-02 06:38:20+00:00,2024-11-02 09:30:50+00:00,35.685404,139.702623,1024,False,False,35.68540598121446,139.70262201865538,0.23703783125208377,poi,722,15551624.745601885,4257419.617004559,1704,2482,1704_2482
722839,88,2024-11-02 09:51:20+00:00,2024-11-02 23:49:10+00:00,35.67098,139.708244,4887,False,False,35.67098083409308,139.70824313000713,0.12149847066301254,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,89,2024-11-02 23:52:50+00:00,2024-11-03 00:00:00+00:00,35.668465,139.705419,44,False,False,35.668488,139.705383,4.138623902188115,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,90,2024-11-03 00:13:00+00:00,2024-11-03 01:17:20+00:00,35.661262,139.722685,357,False,False,35.661256628566335,139.72268309950022,0.620176581489255,poi,722,15553857.934906296,4254110.357495904,1779,2372,1779_2372
722839,91,2024-11-03 01:25:20+00:00,2024-11-03 02:24:50+00:00,35.666681,139.719924,322,False,False,35.66669178626109,139.71993103531904,1.3554120814106478,poi,722,15553551.576523015,4254855.0664377585,1769,2397,1769_2397
722839,92,2024-11-03 02:31:00+00:00,2024-11-03 02:37:00+00:00,35.670412,139.717797,37,False,False,35.670414,139.717804,0.6713306247442629,train,722,15553314.796034401,4255365.102207101,1761,2414,1761_2414
722839,93,2024-11-03 02:53:00+00:00,2024-11-03 03:44:30+00:00,35.680957,139.733951,63,False,False,35.68091410751579,139.73395896176712,4.812174776842511,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,94,2024-11-03 04:03:30+00:00,2024-11-03 04:09:00+00:00,35.672225,139.736378,34,False,False,35.672222,139.736374,0.491757789217897,train,722,15555381.998978434,4255612.851712944,1830,2422,1830_2422
722839,95,2024-11-03 04:20:30+00:00,2024-11-04 23:59:10+00:00,35.67098,139.708243,14050,False,False,35.67098083409308,139.70824313000713,0.09326896598111048,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,96,2024-11-05 00:12:10+00:00,2024-11-05 00:18:00+00:00,35.670424,139.717827,36,False,False,35.670414,139.717804,2.3589549285607148,train,722,15553314.796034401,4255365.102207101,1761,2414,1761_2414
722839,97,2024-11-05 00:35:10+00:00,2024-11-05 01:17:30+00:00,35.680917,139.733951,255,False,False,35.68091410751579,139.73395896176712,0.7887774928160217,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,98,2024-11-05 01:29:30+00:00,2024-11-05 01:36:00+00:00,35.676449,139.737437,40,False,False,35.676445,139.737442,0.6337755649570439,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,99,2024-11-05 01:37:00+00:00,2024-11-05 01:42:00+00:00,35.672741,139.72406,31,False,False,35.672741,139.72406,0.0,train,722,15554011.210768804,4255683.971108885,1784,2425,1784_2425
722839,100,2024-11-05 01:57:20+00:00,2024-11-05 02:30:50+00:00,35.679389,139.693796,202,False,False,35.67939596834769,139.69377295612298,2.2242585388253517,poi,722,15550639.672466783,4256595.953000054,1670,2455,1670_2455
722839,101,2024-11-05 02:46:00+00:00,2024-11-05 02:52:00+00:00,35.669113,139.690277,37,False,False,35.66909,139.690277,2.5513372939971792,train,722,15550250.504411336,4255183.678584046,1657,2408,1657_2408
722839,102,2024-11-05 03:00:10+00:00,2024-11-07 01:37:40+00:00,35.670981,139.708242,15098,False,False,35.67098083409308,139.70824313000713,0.10392591450020641,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,103,2024-11-07 01:54:10+00:00,2024-11-07 02:41:00+00:00,35.680158,139.713779,282,False,False,35.68016588124958,139.71377891861962,0.874276163050078,poi,722,15552866.726024736,4256701.465040464,1746,2458,1746_2458
722839,104,2024-11-07 02:42:00+00:00,2024-11-07 02:49:00+00:00,35.679826,139.714889,43,False,False,35.679825,139.71489,0.14316461009429288,train,722,15552990.411038231,4256654.749142103,1750,2457,1750_2457
722839,105,2024-11-07 03:03:00+00:00,2024-11-07 03:59:50+00:00,35.679399,139.693774,342,False,False,35.67939596834769,139.69377295612298,0.3493136582093042,poi,722,15550639.672466783,4256595.953000054,1670,2455,1670_2455
722839,106,2024-11-07 04:14:50+00:00,2024-11-07 04:22:00+00:00,35.669079,139.690289,44,False,False,35.66909,139.690277,1.633638057842904,train,722,15550250.504411336,4255183.678584046,1657,2408,1657_2408
722839,107,2024-11-07 04:30:10+00:00,2024-11-08 00:55:20+00:00,35.670981,139.708243,6134,False,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,108,2024-11-08 01:06:10+00:00,2024-11-08 01:11:00+00:00,35.665207,139.712505,30,False,False,35.665203,139.712524,1.7762336873527476,train,722,15552727.029123012,4254651.072385612,1741,2390,1741_2390
722839,109,2024-11-08 01:13:00+00:00,2024-11-08 01:16:00+00:00,35.67273,139.724053,19,False,False,35.672741,139.72406,1.3748877559152024,train,722,15554011.210768804,4255683.971108885,1784,2425,1784_2425
722839,110,2024-11-08 01:29:20+00:00,2024-11-08 04:16:50+00:00,35.656928,139.743157,930,False,False,35.656926104939814,139.74315798879766,0.2284776976258758,poi,722,15556137.189156935,4253517.038471457,1856,2352,1856_2352
722839,111,2024-11-08 04:26:40+00:00,2024-11-08 04:35:00+00:00,35.662963,139.745027,51,False,False,35.66296,139.745056,2.646202561352237,train,722,15556348.4747975,4254343.742866572,1863,2380,1863_2380
722839,112,2024-11-08 04:59:10+00:00,2024-11-08 07:36:10+00:00,35.675424,139.747888,932,False,False,35.6754243813284,139.74788951854856,0.14380528376373575,poi,722,15556663.900639478,4256051.686499597,1874,2437,1874_2437
722839,113,2024-11-08 07:42:30+00:00,2024-11-08 07:50:00+00:00,35.673727,139.743514,46,False,False,35.673729,139.743515,0.23960578709100458,train,722,15556176.93146219,4255819.359599338,1857,2429,1857_2429
722839,114,2024-11-08 08:03:30+00:00,2024-11-09 01:24:20+00:00,35.670983,139.708244,5728,False,False,35.67098083409308,139.70824313000713,0.25283428879756775,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,115,2024-11-09 01:28:40+00:00,2024-11-09 01:35:00+00:00,35.668481,139.705413,27,False,False,35.668488,139.705383,2.8243936718030342,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,116,2024-11-09 01:48:00+00:00,2024-11-09 02:42:00+00:00,35.661246,139.72269,325,False,False,35.661256628566335,139.72268309950022,1.3342569847460475,poi,722,15553857.934906296,4254110.357495904,1779,2372,1779_2372
722839,117,2024-11-09 02:52:40+00:00,2024-11-09 02:59:00+00:00,35.66665,139.726332,39,False,False,35.666683,139.726349,3.9708782370783964,train,722,15554266.02108323,4254853.862529809,1793,2397,1793_2397
722839,118,2024-11-09 03:19:40+00:00,2024-11-09 03:58:20+00:00,35.680915,139.733945,233,False,False,35.68091410751579,139.73395896176712,1.2674671366419583,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,119,2024-11-09 04:10:30+00:00,2024-11-09 04:17:00+00:00,35.676441,139.737444,40,False,False,35.676445,139.737442,0.47921017841275304,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,120,2024-11-09 04:27:50+00:00,2024-11-09 05:08:00+00:00,35.666697,139.71993,242,False,False,35.66669178626109,139.71993103531904,0.5858873942922319,poi,722,15553551.576523015,4254855.0664377585,1769,2397,1769_2397
722839,121,2024-11-09 05:18:00+00:00,2024-11-09 06:14:00+00:00,35.672344,139.713591,337,False,False,35.67235097121187,139.71358971204384,0.7820342337041292,poi,722,15552845.663645064,4255630.524800171,1745,2423,1745_2423
722839,122,2024-11-09 06:20:30+00:00,2024-11-10 22:40:00+00:00,35.670981,139.708243,13309,True,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,123,2024-11-10 23:17:50+00:00,2024-11-10 23:24:00+00:00,35.668495,139.705389,38,False,True,35.668488,139.705383,0.9475802721238568,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,124,2024-11-10 23:51:10+00:00,2024-11-11 00:27:20+00:00,35.680917,139.733954,218,False,False,35.68091410751579,139.73395896176712,0.5519070688779634,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,125,2024-11-11 00:40:20+00:00,2024-11-11 00:46:00+00:00,35.676435,139.737454,35,False,False,35.676445,139.737442,1.55244857062438,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,126,2024-11-11 00:50:00+00:00,2024-11-11 01:29:10+00:00,35.680169,139.71378,236,True,False,35.68016588124958,139.71377891861962,0.35953171026419156,poi,722,15552866.726024736,4256701.465040464,1746,2458,1746_2458
722839,127,2024-11-11 02:18:50+00:00,2024-11-11 03:22:40+00:00,35.661252,139.722679,316,False,True,35.661256628566335,139.72268309950022,0.6335112515818395,poi,722,15553857.934906296,4254110.357495904,1779,2372,1779_2372
722839,128,2024-11-11 03:27:50+00:00,2024-11-11 04:24:40+00:00,35.65933,139.676602,342,False,False,35.6593308812298,139.67660161860846,0.103671502658144,poi,722,15548728.167918423,4253846.509556597,1606,2363,1606_2363
722839,129,2024-11-11 04:27:40+00:00,2024-11-11 05:24:00+00:00,35.680095,139.676941,339,False,False,35.68009476533103,139.67693374593395,0.6570538658959008,poi,722,15548765.140163178,4256691.718978916,1607,2458,1607_2458
722839,130,2024-11-11 05:34:50+00:00,2024-11-11 08:05:40+00:00,35.675013,139.681038,764,False,False,35.675014229507134,139.68103952378107,0.19396745030344342,poi,722,15549222.193262428,4255995.480814819,1622,2435,1622_2435
722839,131,2024-11-11 08:15:10+00:00,2024-11-11 08:23:00+00:00,35.669036,139.679771,32,False,False,35.669006,139.679764,3.3876260142024686,train,722,15549080.202604625,4255172.168425488,1618,2407,1618_2407
722839,132,2024-11-11 08:32:20+00:00,2024-11-12 22:12:20+00:00,35.670982,139.708243,11885,False,False,35.67098083409308,139.70824313000713,0.12986507469028014,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,133,2024-11-12 23:18:10+00:00,2024-11-12 23:38:20+00:00,35.65359,139.726654,122,False,False,35.6535860165168,139.72664381498907,1.022506555481146,poi,722,15554298.839737691,4253059.439574534,1794,2337,1794_2337
722839,134,2024-11-13 00:00:00+00:00,2024-11-13 00:06:00+00:00,35.666671,139.726318,37,False,False,35.666683,139.726349,3.1058366615920745,train,722,15554266.02108323,4254853.862529809,1793,2397,1793_2397
722839,135,2024-11-13 00:23:10+00:00,2024-11-13 23:03:40+00:00,35.670982,139.708243,7230,False,False,35.67098083409308,139.70824313000713,0.12986507469028014,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,136,2024-11-13 23:08:40+00:00,2024-11-13 23:17:00+00:00,35.668469,139.705369,51,False,False,35.668488,139.705383,2.459268936666271,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,137,2024-11-13 23:39:10+00:00,2024-11-14 02:29:20+00:00,35.64874,139.694455,1022,False,False,35.64874257275594,139.69445630091386,0.3087398575428751,poi,722,15550715.742060937,4252395.911935439,1673,2315,1673_2315
722839,138,2024-11-14 02:37:00+00:00,2024-11-14 02:43:00+00:00,35.64419,139.698852,37,False,False,35.644161,139.698853,3.218157333230409,train,722,15551205.180364378,4251768.296342381,1689,2294,1689_2294
722839,139,2024-11-14 02:57:00+00:00,2024-11-14 05:52:20+00:00,35.646599,139.721598,1053,False,False,35.646598797268325,139.7216034120475,0.49053858614184814,poi,722,15553737.744648844,4252102.238229251,1775,2305,1775_2305
722839,140,2024-11-14 06:00:50+00:00,2024-11-14 06:06:30+00:00,35.651476,139.722246,35,True,False,35.651546,139.722244,7.766963602910403,train,722,15553809.054573523,4252779.9625819,1777,2328,1777_2328
722839,141,2024-11-14 06:31:50+00:00,2024-11-15 01:20:00+00:00,35.670982,139.708242,6581,False,True,35.67098083409308,139.70824313000713,0.16488893937730922,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,142,2024-11-15 01:30:50+00:00,2024-11-15 01:36:00+00:00,35.665134,139.712585,32,False,False,35.665134,139.712555,2.7156676096442083,train,722,15552730.480027229,4254641.618071959,1741,2390,1741_2390
722839,143,2024-11-15 01:54:20+00:00,2024-11-15 02:39:00+00:00,35.680924,139.733961,269,False,False,35.68091410751579,139.73395896176712,1.1127372020934638,poi,722,15555113.158152103,4256804.006030311,1821,2462,1821_2462
722839,144,2024-11-15 02:51:30+00:00,2024-11-15 02:57:00+00:00,35.676445,139.737448,34,False,False,35.676445,139.737442,0.5430534007626837,train,722,15555500.888194598,4256191.549551708,1834,2441,1834_2441
722839,145,2024-11-15 03:13:20+00:00,2024-11-16 22:03:20+00:00,35.670981,139.708243,13728,False,False,35.67098083409308,139.70824313000713,0.021844240414112023,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
722839,146,2024-11-16 22:07:10+00:00,2024-11-16 22:14:00+00:00,35.668473,139.70545,42,False,False,35.668488,139.705383,6.288861139820387,train,722,15551932.09663926,4255101.189381998,1714,2405,1714_2405
722839,147,2024-11-16 22:27:00+00:00,2024-11-16 23:18:00+00:00,35.688462,139.712424,307,False,False,35.688461206062335,139.7124228623963,0.13547921498470297,poi,722,15552715.77053647,4257838.355160563,1740,2496,1740_2496
722839,148,2024-11-16 23:27:10+00:00,2024-11-16 23:33:00+00:00,35.690866,139.704873,36,False,False,35.690876,139.70488,1.2774029464413088,train,722,15551876.102935389,4258169.329501409,1712,2507,1712_2507
722839,149,2024-11-16 23:42:30+00:00,2024-11-17 14:59:50+00:00,35.670982,139.708241,5187,False,False,35.67098083409308,139.70824313000713,0.2321594086781274,poi,722,15552250.484855255,4255442.774648818,1725,2416,1725_2416
